"start","tracker_item_id","priority","open_date","close_date","summary","details","submitted_by","last_modified_date","last_modified_by"
"===",5575,3,"2015-01-27 20:24:53+00","","Likely incorrect code systems or candidates for terminologies-system.html page","<p>
I'm encountering a number of systems that at the very least seem candidates for the external code system list, but in a number of cases they look plain wrong. These should be investigated:</p>

<p>
&lt;x&gt;<br />
    &lt;ValueSet identifier=""<a href=""http://hl7.org/fhir/vs/anzsco-occupations"">http://hl7.org/fhir/vs/anzsco-occupations</a>""&gt;<br />
        &lt;f:system xmlns:f=""<a href=""http://hl7.org/fhir"">http://hl7.org/fhir</a>"" value=""<a href=""http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0"">http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0</a>""/&gt;<br />
    &lt;/ValueSet&gt;<br />
    &lt;ValueSet identifier=""<a href=""http://hl7.org/fhir/vs/cond-uslab-reasonforstudy"">http://hl7.org/fhir/vs/cond-uslab-reasonforstudy</a>""&gt;<br />
        &lt;f:system xmlns:f=""<a href=""http://hl7.org/fhir"">http://hl7.org/fhir</a>"" value=""<a href=""http://www.cms.gov/Medicare/Coding/ICD10/index.html"">http://www.cms.gov/Medicare/Coding/ICD10/index.html</a>""/&gt;<br />
    &lt;/ValueSet&gt;<br />
    &lt;ValueSet identifier=""<a href=""http://hl7.org/fhir/vs/cond-uslab-reasonforstudy"">http://hl7.org/fhir/vs/cond-uslab-reasonforstudy</a>""&gt;<br />
        &lt;f:system xmlns:f=""<a href=""http://hl7.org/fhir"">http://hl7.org/fhir</a>"" value=""<a href=""http://www.cms.gov/Medicare/Coding/ICD9ProviderDiagnosticCodes/codes.html"">http://www.cms.gov/Medicare/Coding/ICD9ProviderDiagnosticCodes/codes.html</a>""/&gt;<br />
    &lt;/ValueSet&gt;<br />
    &lt;ValueSet identifier=""<a href=""http://hl7.org/fhir/vs/daf-encounter-reason"">http://hl7.org/fhir/vs/daf-encounter-reason</a>""&gt;<br />
        &lt;f:system xmlns:f=""<a href=""http://hl7.org/fhir"">http://hl7.org/fhir</a>"" value=""<a href=""http://www.dont.use/cpt4"">http://www.dont.use/cpt4</a>""/&gt;<br />
    &lt;/ValueSet&gt;<br />
    &lt;ValueSet identifier=""<a href=""http://hl7.org/fhir/vs/daf-encounter-type"">http://hl7.org/fhir/vs/daf-encounter-type</a>""&gt;<br />
        &lt;f:system xmlns:f=""<a href=""http://hl7.org/fhir"">http://hl7.org/fhir</a>"" value=""<a href=""http://www.dont.use/cpt4"">http://www.dont.use/cpt4</a>""/&gt;<br />
    &lt;/ValueSet&gt;<br />
    &lt;ValueSet identifier=""<a href=""http://hl7.org/fhir/vs/uslab-country-codes"">http://hl7.org/fhir/vs/uslab-country-codes</a>""&gt;<br />
        &lt;f:system xmlns:f=""<a href=""http://hl7.org/fhir"">http://hl7.org/fhir</a>"" value=""<a href=""http://www.iso.org/iso/country_codes.htm"">http://www.iso.org/iso/country_codes.htm</a>""/&gt;<br />
    &lt;/ValueSet&gt;<br />
    &lt;ValueSet identifier=""<a href=""http://hl7.org/fhir/vs/list-listpurposecodes"">http://hl7.org/fhir/vs/list-listpurposecodes</a>""&gt;<br />
        &lt;f:system xmlns:f=""<a href=""http://hl7.org/fhir"">http://hl7.org/fhir</a>"" value=""<a href=""http://www.who.int/classifications/icf/en/"">http://www.who.int/classifications/icf/en/</a>""/&gt;<br />
    &lt;/ValueSet&gt;<br />
    &lt;ValueSet identifier=""<a href=""http://hl7.org/fhir/vs/fips-county"">http://hl7.org/fhir/vs/fips-county</a>""&gt;<br />
        &lt;f:system xmlns:f=""<a href=""http://hl7.org/fhir"">http://hl7.org/fhir</a>"" value=""<a href=""https://www.census.gov/geo/reference/"">https://www.census.gov/geo/reference/</a>""/&gt;<br />
    &lt;/ValueSet&gt;<br />
    &lt;ValueSet identifier=""<a href=""http://hl7.org/fhir/vs/usps-state"">http://hl7.org/fhir/vs/usps-state</a>""&gt;<br />
        &lt;f:system xmlns:f=""<a href=""http://hl7.org/fhir"">http://hl7.org/fhir</a>"" value=""<a href=""https://www.usps.com/"">https://www.usps.com/</a>""/&gt;<br />
    &lt;/ValueSet&gt;<br />
    &lt;ValueSet identifier=""<a href=""http://hl7.org/fhir/valueset-systems"">http://hl7.org/fhir/valueset-systems</a>""&gt;<br />
        &lt;f:system xmlns:f=""<a href=""http://hl7.org/fhir"">http://hl7.org/fhir</a>"" value=""urn:ietf:rfc:3986""/&gt;<br />
    &lt;/ValueSet&gt;<br />
    &lt;ValueSet identifier=""<a href=""http://hl7.org/fhir/vs/list-item-flag"">http://hl7.org/fhir/vs/list-item-flag</a>""&gt;<br />
        &lt;f:system xmlns:f=""<a href=""http://hl7.org/fhir"">http://hl7.org/fhir</a>"" value=""urn:oid:1.2.36.1.2001.1001.101.104.16592""/&gt;<br />
    &lt;/ValueSet&gt;<br />
    &lt;ValueSet identifier=""<a href=""http://hl7.org/fhir/vs/template-status-code"">http://hl7.org/fhir/vs/template-status-code</a>""&gt;<br />
        &lt;f:system xmlns:f=""<a href=""http://hl7.org/fhir"">http://hl7.org/fhir</a>"" value=""urn:oid:2.16.840.1.113883.3.1937.98.5.8""/&gt;<br />
    &lt;/ValueSet&gt;<br />
    &lt;ValueSet identifier=""<a href=""http://hl7.org/fhir/vs/xds-practice-codes"">http://hl7.org/fhir/vs/xds-practice-codes</a>""&gt;<br />
        &lt;f:system xmlns:f=""<a href=""http://hl7.org/fhir"">http://hl7.org/fhir</a>"" value=""urn:uuid:cccf5598-8b07-4b77-a05e-ae952c785ead""/&gt;<br />
    &lt;/ValueSet&gt;<br />
    &lt;ValueSet identifier=""<a href=""http://hl7.org/fhir/vs/xds-typecodes"">http://hl7.org/fhir/vs/xds-typecodes</a>""&gt;<br />
        &lt;f:system xmlns:f=""<a href=""http://hl7.org/fhir"">http://hl7.org/fhir</a>"" value=""urn:uuid:f0306f51-975f-434e-a61c-c59651d33983""/&gt;<br />
    &lt;/ValueSet&gt;<br />
    &lt;ValueSet identifier=""<a href=""http://hl7.org/fhir/vs/xds-facilitycodes"">http://hl7.org/fhir/vs/xds-facilitycodes</a>""&gt;<br />
        &lt;f:system xmlns:f=""<a href=""http://hl7.org/fhir"">http://hl7.org/fhir</a>"" value=""urn:uuid:f33fb8ac-18af-42cc-ae0e-ed0b0bdb91e1""/&gt;<br />
    &lt;/ValueSet&gt;<br />
&lt;/x&gt;</p>
",413,"2015-03-01 19:21:32+00",150
"===",5576,3,"2015-01-27 22:33:37+00","","Fix example value sets in questionnaire-sdc-profile-example-LOINC.xml","<p>
in questionnaire-sdc-profile-example-LOINC.xml, there are a number of value sets the define codes in the LOINC namespace. They shouldn't, they should include existing LOINC concepts. </p>
",150,"2015-02-14 08:27:42+00",2711
"===",5577,3,"2015-01-28 01:41:16+00","","Add <type> element to CarePlan [CodeableConcept] 0..1","<p>
A couple of applications I deal with have 'lists' of CarePlans; preconfigured for different conditions (hypertension, diabetes, chronic obstructive pulmonary disease). Whilst these CarePlans are editable, the original type of care plan is available and provides useful information. Hence, adding</p>

<p>
&lt;type&gt; &lt;!-- 0..1 CodeableConcept Type of Care Plan --&gt; &lt;/type&gt;</p>

<p>
would be a useful addition to a CarePlan.</p>

<p>
This can be implemented as an extension locally, but is such a common concept that I believe it is a candidate for the 80/20 rule.</p>
",3218,"2015-03-21 19:18:15+00",150
"===",5578,3,"2015-01-28 10:26:32+00","2015-03-14 08:34:22+00","ValueSet 'identifier' search parameter should have 'uri' type","<p>
In the ValueSet resource ""ValueSet.identifier"" element have ""uri"" type, so matching search parameter should also have ""uri"" type (now it's type is token).</p>
",3048,"2015-03-14 08:34:22+00",150
"===",5579,3,"2015-01-28 13:53:00+00","2015-01-29 02:54:11+00","Typo in ElementDefinition.slicing.description","<p>
A <strong>humane</strong> readable text description of how the slicing works. If there is no discriminator, this is required to be present to provide whatever information is possible about how the slices can be differentiated.</p>

<p>
change ""humane readable"" to ""human-readable"".</p>
",2777,"2015-01-29 02:54:11+00",150
"===",5580,3,"2015-01-28 14:44:17+00","2015-02-03 20:24:41+00","Snapshot view in generated FHIR profiles is not reflecting differential view","<p>
Two examples where profiles defines cardinality as 0..1 or 0..0 (with base cardinality 0..*), but resulting snapshot view incorrectly shows cardinality as <strong>0..* </strong>in both the generated XML and HTML . This does <strong>NOT </strong>reflect the correct profile constraints.</p>

<p>
profile 1: <a href=""http://hl7-fhir.github.io/observation-daf-vitalsigns-dafvitalsigns.html"">observation-daf-vitalsigns-dafvitalsigns.profile.xml</a></p>

<p>
               Observation.referenceRange: snap max=* diff max=1</p>

<p>
profile 2: <a href=""http://hl7-fhir.github.io/observation-daf-smokingstatus-dafsmokingstatus.html"">observation-daf-smokingstatus-dafsmokingstatus.profile.xml</a></p>

<p>
               Observation.referenceRange: snap max=* diff max=0</p>

<p>
Likewise, in both cases, the profiles define Observation.referenceRange with mustSupport=""true"" but mustSupport=true is not reflected in the snapshot view.</p>

<p>
== observation.profile.xml ==     </p>

<p>
base resource</p>

<p>
&lt;snapshot&gt;        <br />
    &lt;element&gt;<br />
      &lt;path value=""Observation.referenceRange""/&gt;<br />
      &lt;short value=""Provides guide for interpretation""/&gt;<br /><strong>      &lt;min value=""0""/&gt;<br />
      &lt;max value=""*""/&gt;</strong><br />
    &lt;/element&gt;      <br />
&lt;/snapshot&gt;<br />
&lt;differential&gt;<br />
    &lt;element&gt;<br />
      &lt;path value=""Observation.referenceRange""/&gt;<br />
      &lt;short value=""Provides guide for interpretation""/&gt;     <br />
      &lt;min value=""0""/&gt;<br />
      &lt;max value=""*""/&gt;<br />
    &lt;/element&gt;<br />
&lt;/differential&gt;                    <br />
                <br />
== observation-daf-vitalsigns-dafvitalsigns.profile.xml ==</p>

<p>
&lt;snapshot&gt;        <br />
  &lt;element&gt;<br />
      &lt;path value=""Observation.referenceRange""/&gt;<br />
      &lt;short value=""Provides guide for interpretation""/&gt;      <br />
      &lt;min value=""0""/&gt;<br /><strong>      &lt;max value=""*""/&gt;     &lt;!-- error #1: value should be 1 not * --&gt;</strong><br /><strong>      &lt;!-- error #2: no mustSupport element here -- defaults to </strong><strong>mustSupport=false ?? --&gt;</strong><br />
  &lt;/element&gt;<br />
&lt;/snapshot&gt;</p>

<p>
&lt;differential&gt;<br />
  &lt;element&gt;<br />
      &lt;path value=""Observation.referenceRange""/&gt;<br />
      &lt;min value=""0""/&gt;<br /><strong>      &lt;max value=""1""/&gt;</strong><br />
      &lt;type&gt;<br />
        &lt;code value=""Element""/&gt;<br />
      &lt;/type&gt;<br />
      <strong>&lt;mustSupport value=""true""/&gt;</strong> *** where is mustSupport in the snapshot view!<br />
    &lt;/element&gt;<br />
&lt;/differential&gt;</p>
",2976,"2015-02-03 20:24:41+00",150
"===",5581,3,"2015-01-28 16:10:23+00","2015-03-14 04:22:56+00","Note that ""openAtEnd"" is discouraged","<p>
OpenAtEnd creates interoperability issues because it enforces ordering.  We should limit where it can be used, or at minimum add language that discourages its uses.</p>
",105,"2015-03-14 04:22:56+00",150
"===",5582,3,"2015-01-28 18:29:45+00","2015-03-11 05:10:21+00","Require isSummary = true if defining a resource or data type element with minOccurs = 1","<p>
If it has to be present, obviously it's going to be included in summary.  Only question is: How do we know we're looking at a Resource or Data type definition as opposed to a profile?</p>
",105,"2015-03-11 05:10:21+00",150
"===",5583,3,"2015-01-29 03:59:48+00","2015-02-03 20:23:36+00","schematron invariants are not applied to contained resources (bundle, domain resource)","<p>
Schematron invariants are not applied to contained resources (either in DomainResouce.contained, or Bundle.entry.resource)</p>
",150,"2015-02-03 20:23:36+00",150
"===",5584,3,"2015-01-29 12:33:52+00","","There are two overlapping mailbox constructs - remove one","<p>
The documents page defines an operation called $mailbox on the base endpoint, which clearly overlaps with the /mailbox endpoint defined in http.html.  I think one of the two should be removed.</p>

<p>
 </p>
",2529,"2015-03-01 19:22:36+00",150
"===",5585,3,"2015-01-29 12:38:42+00","2015-03-14 08:34:34+00","Use of the word ""Profile""","<p>
It seems to me that when people use phrases like FHIR ""profiling"" or ""to create a profile"", they actually mean using the full scala of tools available in FHIR to adapt the core to a specific usecase, e.g. creating extensions, restrictions, valuesets, conceptmaps etc, any of the resources we call ""conformance resources"". </p>

<p>
It is therefore very confusing that there is a Resource called ""Profile"", which convers only one of these aspects: constraining resources. The conversation therefore has to distinguish between ""creating a profile"" and ""using the Profile Resource"", which are not the same.</p>

<p>
I propose renaming the current ""Profile"" resource to ""ConstraintDefinition"", and use the word ""profile"" in the colloquial sense of creating a set of coherent conformance resources and publishing them. This would be more or less correspond to a ""conformance package"" or even an implementation guide.</p>

<p>
 </p>

<p>
 </p>
",2529,"2015-03-14 08:34:34+00",150
"===",5586,3,"2015-01-29 12:46:05+00","2015-03-14 04:09:22+00","Incorrect reference to Entry.link[self]","<p>
Text says: ""then the application should look for any entry in the bundle where either the entry.id or the entry.link[self] matches the reference URL exactly:""</p>

<p>
entry.link[self] refers to our previous use of Atom and should be removed.</p>

<p>
Additionally, since the information in entry.link[self] is now spread out over base + type + id it's not clear what a ""match"" would be. This is explained in the section below the quoted sentence, and in section 6.8.3.4 on <a href=""http://hl7-fhir.github.io/bundle.html."">http://hl7-fhir.github.io/bundle.html.</a>  It seems these paragraphs should be combined.</p>
",2529,"2015-03-14 04:09:22+00",150
"===",5587,3,"2015-01-29 17:42:32+00","2015-02-03 20:22:52+00","Unable to create subset of types for multi-typed elements in profiles","<p>
FHIR tooling does not support profiles trying to restrict types for elements defined with a list of possible types and removing one or more of the types from the list.</p>

<p>
Example:</p>

<p>
<a href=""http://hl7-fhir.github.io/observation.html"">Observation (base resource)</a></p>

<p>
Element: Observation.performer</p>

<p>
       base type:   Reference(Practitioner | Device | <strong>Organization</strong> | Patient | RelatedPerson)</p>

<p>
Profile: <a href=""http://hl7.org/fhir/Profile/observation-daf-vitalsigns-dafvitalsigns"">http://hl7.org/fhir/Profile/observation-daf-vitalsigns-dafvitalsigns</a><br />
            <a href=""http://hl7-fhir.github.io/observation-daf-vitalsigns-dafvitalsigns.html"">observation-daf-vitalsigns-dafvitalsigns.profile.xml </a></p>

<p>
Element: Observation.performer</p>

<p>
snapshot type:             Reference(Practitioner|Device|<strong>Organization</strong>|Patient|RelatedPerson)</p>

<p>
Differential type:           Reference(Practitioner|Device|Patient|RelatedPerson)</p>

<p>
Note in example that snapshot view type list is not the same as that defined in the differential view for this element. The snapshot view has the default base resource type without reflecting the changes in the differential.</p>
",2976,"2015-02-03 20:22:52+00",150
"===",5599,3,"2015-01-29 21:14:15+00","2015-03-14 03:58:25+00","Inconsistent FilterOperator ""not in""","<p>
All composite names for FilterOperators are hyphenated except ""not in"". Suggest to rename to ""not-in""</p>
",413,"2015-03-14 03:58:25+00",150
"===",5600,3,"2015-01-29 23:09:33+00","2015-02-20 19:33:24+00","Incorrect filtering on LOINC system in ValueSet?","<p>
I normally see uppercase terms matching the LOINDB.txt columns as defined in <a href=""http://hl7.org/implement/standards/FHIR-Develop/loinc.html,"">http://hl7.org/implement/standards/FHIR-Develop/loinc.html,</a> except in <a href=""http://hl7.org/fhir/vs/observation-methods"">http://hl7.org/fhir/vs/observation-methods</a> where the property ""Type"" is queried. Judging by the comment in the value set one would think that a query on SHORTNAME regex ^LP was intended</p>

<p>
 </p>
",413,"2015-02-20 19:39:47+00",2711
"===",5601,3,"2015-01-30 00:58:00+00","2015-03-21 22:12:37+00","Add an explicit specification of the resource identifier","<p>
The Reference.reference field doesn't explicitly specify the identifier format. Having it clearly spec'd using a regex would avoid ad-hoc implementations.</p>

<p>
This was discussed by Conrad and Grahame on Skype (FHIR Implementers) on Jan 30 9:28pm (Melbourne time)</p>
",3048,"2015-03-21 22:12:37+00",2953
"===",5602,3,"2015-01-30 04:38:00+00","2015-02-03 20:21:06+00","""Cultivated"" is a poor term","<p>
Lots of jokes about it at the WGM.  Can't we just use ""maintained""?  Or perhaps ""Custodian""?</p>
",105,"2015-02-03 20:21:06+00",150
"===",5604,3,"2015-01-30 18:15:53+00","2015-03-14 03:57:24+00","Case sensitivity of LOINC filter values unclear","<p>
There are  couple of value sets with a LOINC filter on SCALE_TYP=DOC. The LOINC_DB only has SCALE_TYP=Doc. I don't see any notion on case sensitivity in <a href=""http://hl7.org/implement/standards/FHIR-Develop/loinc.html."">http://hl7.org/implement/standards/FHIR-Develop/loinc.html.</a> Are they supposed to match or are all these value sets in error? Suggest to at least add a note on case sensitivity to the LOINC description</p>
",413,"2015-03-14 03:57:24+00",150
"===",5605,3,"2015-01-30 18:19:01+00","2015-03-21 22:11:29+00","Unclear how to know what filters a given system supports for a given code system","<p>
How do I know what code system filter properties are supported by a given system, so I know how to expand a ValueSet/know what I can store at a given server when I'm a third party client?</p>

<p>
I'm somewhat puzzled on how to advertise/request what type of filters a server would support.</p>

<p>
Also: what's the intention of <a href=""http://hl7.org/implement/standards/FHIR-Develop/terminology-service.html"">http://hl7.org/implement/standards/FHIR-Develop/terminology-service.html</a> §1.15.6.3.1? Where does that extension go?</p>
",413,"2015-03-21 22:11:29+00",2953
"===",5606,3,"2015-01-30 18:40:17+00","2015-03-11 04:22:02+00","ImagingStudy: attachment restricted to 0..1","<p>
It is unclear why attachment is restricted to a maximum of one. There could be multiple alternate representations which a client could choose from, such as DICOM part 10 files; CDA, HTML, or Bundle of Observations (SR), or FHIR ImagingObjectSelection (KOS), or even multiple JPEG images in various resolutions. This would need multiple attachments.</p>

<p>
Consider (1) removing the restriction, (2) providing guidance on use of a single Collection for multiple representations, or (3) including the rationale for why, at most, a single attachment is allowed.</p>
",3048,"2015-03-11 14:20:13+00",1078
"===",5607,3,"2015-01-30 18:47:53+00","2015-02-07 15:43:11+00","ImagingStudy: missing AE title","<p>
ImagingStudy is missing the pretty obvious element of AE title.</p>

<p>
I think it would be useful if a FHIR client happened to be DICOM aware; it could perform queries and retrieves directly.</p>

<p>
Alternatively, I could imagine that a conscious decision had been made in ""modern"" FHIR to provide the DICOM content only through ""modern"" DICOMweb, and not through DIMSE. If so, it might be useful to include a mention of this.</p>
",3048,"2015-02-07 15:43:11+00",1078
"===",5608,3,"2015-01-30 19:01:00+00","2015-02-07 21:46:29+00","ImagingStudy/ImagingObjectSelection element inconsistencies","<p>
The WADO-RS link to the image (or series or study) is called ""url"" in ImagingStudy, but retrieveUrl in ImagingObjectSelection. It would be nice to have a consistent name.</p>

<p>
Also, there are several other elements which are common between the two resources. It might make it easier if they were presented in a consistent sequence. Consider patient then uid in ImagingStudy vs. uid then patient in ImagingObjectSelection; or sopClass, uid, aeTitle, and url in ImagingObjectSelection, but a different order, interspersed with other elements, in ImagingStudy.</p>
",3048,"2015-02-07 22:08:49+00",1078
"===",5609,3,"2015-01-30 19:07:11+00","2015-03-02 19:04:29+00","ImagingObjectSelection missing instance attachment","<p>
Instance attachments are allowed for ImagingStudy, but not for ImagingObjectSelection.</p>

<p>
I suggest adding attachment to ImagingObjectSelection.study.series.instance, or providing content explaining why this doesn't make sense in FHIR.</p>
",3048,"2015-03-02 19:04:29+00",3140
"===",5613,3,"2015-01-30 23:07:17+00","2015-02-03 20:19:40+00","Build tooling should check for invalid reference targets in examples","<p>
For example <a href=""http://hl7-fhir.github.io/careplan2-examples.html"">http://hl7-fhir.github.io/careplan2-examples.html</a> shows :</p>

<p>
&lt;activity&gt;<strong> </strong>&lt;reference value=""Procedure/12345""/&gt;<strong> </strong>&lt;/activity&gt;</p>

<p>
but ""Procedure"" is not a valid target type for CarePlan2.activity. This error could be automatically detected by the build tool.</p>
",2904,"2015-03-04 03:57:25+00",105
"===",5614,3,"2015-01-31 00:11:44+00","2015-02-03 00:59:33+00","Narrative.status binding is too permissive","<p>
At present, narrative.status has a data type of ""code"", but has inspecified conformance and is marked as extensible.  It *should* be marked as ""required"" - meaning conformance = fixed, isExtensible = false</p>
",105,"2015-02-03 00:59:33+00",150
"===",5615,3,"2015-02-01 05:03:01+00","2015-03-16 03:52:38+00","Warnings about non-used domains not taking Profiles into account","<p>
When the generator runs, it spits out a bunch of warnings about bindings that aren't used.  However, most of these bindings *are* used - by profiles.  And, in fact, most of the bindings are defined *within* profiles - so in theory the information necessary to determine that they're actually used should be available at this point in the build.  (If not, move the check to a later point within the build where the information is available.)</p>
",105,"2015-03-16 03:52:38+00",150
"===",5616,3,"2015-02-02 02:17:32+00","2015-03-18 04:31:55+00","Add <specdalty> to <Organization> as an optional repeating element","<p>Two applications I am working with apply the concept of &lt;specialty&gt; to Organizations, such as 'dental practice', 'physiotherapy practice' etc.If you want a dental appointment then only the dental practices are listed.</p>

<p> It could be argued that the list of specialties available at a practice is equal to the list of specialities of the practitioners at the practice, but that's not strictly true. A practitice may want to list only a subset, such as 'GP practice', even though one of the occassionally visit practitioners is a qualified in Paediatrics. Similarly a physician may be employed for only one of their qualifications, such as an Obstetrician and Gynaecologist employed in a Gynaecology practice, or a maxillofacial surgeon who own and runs a dental practice.</p>
",3218,"2015-03-18 04:31:55+00",2909
"===",5617,3,"2015-02-02 02:23:51+00","","Add element <name> to <activity> in <CarePlan> resource","<p>
An application I am receiving data from has ""names"" for activies, such as 'running', 'swimming', 'appointment'. When listing a patient's careplan on a small form factor device, such as smart phone, summarising the list of activies to their ""names"" or ""name"" and ""notes"" would be helpful.</p>

<p>
This is currently being done as a local extension, but I would be surprised if there were many activities which are not discussed by ""name"" in the patient/practitioner dialogue.</p>
",3218,"2015-03-21 19:18:00+00",150
"===",5619,3,"2015-02-03 20:56:22+00","","Example codes are bogus","<p>
We have narrative that says ""patient is on no medications"" when the change list shows they're on a new prescription.  Also, we have a change code of ""02"" which has a display name of ""prescribed"" in one place and ""cancelled"" in another place.  Typo?</p>
",105,"2015-03-12 05:44:04+00",105
"===",5620,3,"2015-02-04 04:34:44+00","2015-03-14 03:43:39+00","Add realm to Profile","<p>
Naming system already has ""country"".  Might be best to stick with that name (could go to state/province/terratory, but not clear that's necessary).  Not sure if we should put this on Conformance or OperationDefinition.</p>
",105,"2015-03-14 03:43:39+00",150
"===",5621,3,"2015-02-04 06:43:29+00","2015-03-17 23:19:22+00","Why is Composition.confidentiality Coding instead of CodeableConcept","<p>
It's not a fixed binding and translations to multiple coding systems or transitions between coding systems seems to be in-scope.  General guidance is to use CodeableConcept unless you're *certain* multiple codings won't be needed.</p>
",105,"2015-03-17 23:19:22+00",150
"===",5622,3,"2015-02-04 06:46:07+00","2015-03-14 03:42:28+00","OperationOutcome.type should be CodeableConcept rather than Coding","<p>
Seems legitimate to have a local error code system that is fine-grained plus the general FHIR code system that is less fine-grained.  (Might want to move detail to CodeableConcept.text if we make the change)</p>
",105,"2015-03-14 03:42:28+00",150
"===",5623,3,"2015-02-04 07:09:27+00","","scope  and  boundary between device and b/t/o,","<p>
created new tracker for follow up on scope  and  boundary between device and b/t/o,</p>

<p>
<br />
see #3726  </p>

<p>
Are Blood/ Donated tissue and organs in scope for Device?  </p>

<p>
The Definition in section 5.8 refers to ""manufactured thing""  and these are biological products that are not manufactured but harvested.</p>
",2711,"2015-02-04 16:27:28+00",105
"===",5624,3,"2015-02-04 07:11:28+00","","create UDI examples for device","<p>
create UDI examples for devices, Possibly with both use cases of UDI as instance identifier and UDI as type.   Get use cases from Paul.</p>
",2711,"2015-02-04 16:27:02+00",105
"===",5625,3,"2015-02-04 18:59:58+00","2015-03-12 19:00:00+00","complete definitions for status codes","<p>currently:</p>

<p>~~Display Definition<br />
Requested TODO<br />
Active TODO<br />
Inactive TODO<br />
Held TODO<br />
Cancelled TODO<br />
 </p>
",2711,"2015-03-12 18:59:59+00",2711
"===",5626,3,"2015-02-04 19:53:53+00","2015-03-17 22:11:59+00","discuss order of enteral formula elements","<p>Review if most important stuff first and if administrationinstructions should be next structure administration elements  ( .routeofAdministration, etc)</p>
",2711,"2015-03-17 22:11:59+00",2711
"===",5627,3,"2015-02-04 20:10:33+00","2015-02-17 23:55:53+00","review invarient","<p>
currently invariant is ~~""Nutrition Order SHALL contain either Oral Diet , Supplement, or Enteral Formula class""</p>

<p>
this is not an exclusive or  but rather the order must contain one or more of the three.  is that the intent?<br />
 </p>
",2711,"2015-02-17 23:55:53+00",2711
"===",5628,3,"2015-02-04 23:04:00+00","2015-03-22 11:22:35+00","Procedure should have an explicit element for tracking any devices implanted during the procedure (CCDA)","<p>
The CCDA procedure activity procedure entry has a slot for tracking an implanted device (see invariant 7751). The FHIR procedure resource does not have an equivalent entry. This could be an extension, but it seems likely that most systems are required to track and report on implantable devices for product recall purposes, and so this is a candidate for inclusion in the core Procedure resource. </p>
",150,"2015-03-22 11:22:35+00",150
"===",5629,3,"2015-02-05 01:43:34+00","2015-02-26 19:31:30+00","add 'observation not done' and 'specimen unsatisfactory'  to dataabsentreason  valueset","<p>
add 'observation not done' and 'specimen unsatisfactory'  to dataabsentreason  valueset</p>

<p>
Use cases: action negation which applies to act which in this case is the observation  ( vs negation applies to observation.Value here would value concept would  be ""not detected"")</p>

<p>
Justification:  There is ""not asked"" which is in the context of a questionaire or history.  in the context of PE or procedure need a ""didn't do it""</p>

<p>
 </p>

<p>
'observation not done' maps to SNOMED 373121007^Test not done</p>

<p>
'specimen unsatisfactory' maps to  SNOMED 25154007^ Specimen unsatisfactory for evaluation (finding)</p>

<p>
<br />
 </p>
",2711,"2015-02-27 08:02:04+00",2711
"===",5632,3,"2015-02-05 21:49:10+00","2015-03-19 18:39:05+00","Rename Clinical Assessment resource to Clinical Impression resource","<p>
The clinical assessment resource name has created confusion.  The resource is intended to be a summation of the clinical assessment process (the ""A"" in the SOAP process), not the representation of assessment scales such as APGAR, Braden etc.  At the San Antonio 2015 WG meeting Patient Care agreed to rename this resource Clinical Impression.</p>

<p>
 </p>

<p>
See minutes of the Wednesday Q3 meeting: <a href=""http://wiki.hl7.org/index.php?title=January_2015_WGM_San_Antonio:_Jan_18_to_Jan_23"">http://wiki.hl7.org/index.php?title=January_2015_WGM_San_Antonio:_Jan_18_to_Jan_23</a>  </p>
",2210,"2015-03-19 18:39:05+00",150
"===",5633,3,"2015-02-06 03:21:15+00","","Consider choice of code|Reference(Medication) or code|Reference(Medication|Substance)","<p>
If all you've got is a code for the medication (which is often the case), it seems like overkill to create a medication instance - which will end up being a ""contained"" resource anyhow.  We shouldn't force implementers to create a complex structure unless there's actually a need to convey complex information.</p>
",105,"2015-02-06 05:41:07+00",105
"===",5637,3,"2015-02-06 17:53:51+00","","Move List to Data Collection and Care Plan","<p>
Lists are used for far more than documents.  Most of them are fundamentally clinical in nature.  Putting it in the ""Document"" section is going to keep people from seeing them.</p>
",105,"2015-03-21 19:38:16+00",105
"===",5639,3,"2015-02-06 18:33:22+00","","VisionPrescription should be under Orders","<p>
That's where the other kinds of orders are</p>
",105,"2015-03-12 00:56:25+00",2953
"===",5642,3,"2015-02-07 22:05:24+00","","ImagingObjectSelection needs more examples","<p>
ImagingObjectSelection needs more and better examples.</p>

<p>
Need url with proper WADO-RS encoding (Need it escaped so I can get it properly into the spec)</p>
",1078,"2015-02-07 22:10:46+00",105
"===",5643,1,"2015-02-08 05:06:20+00","","Follow up on #3600 -  Change Procedure.bodySite and Condition.location to .bodySite choice of codeableConcept|Reference(BodySite)","<p>
Follow up on #3600 -  Change Procedure.bodySite and Condition.location to .bodySite choice of codeableConcept|Reference(BodySite)</p>

<p>
 </p>
",2711,"2015-03-12 05:41:15+00",105
"===",5644,3,"2015-02-08 05:09:09+00","","Follow up on #3600  Change MedAdmin.dosage.site to .bodySite choice of codeableConcept|reference(BodySite)","<p>
Follow up on #3600  Change MedAdmin.dosage.site to .bodySite choice of codeableConcept|reference(BodySite)</p>

<p>
 </p>
",2711,"2015-02-08 22:58:11+00",105
