"start","tracker_item_id","field_name","field_type","field_data","tracker_extra_field_id"
"===",5840,"Target release",8,"100",3632
"===",5840,"Agreed change",6,"",3633
"===",5840,"Reason",6,"",3634
"===",5840,"For WGM Review by",1,"100",3911
"===",5841,"Status",7,"13096",2415
"===",5841,"Ballot Resolution",1,"100",3969
"===",5841,"Pre-applied?",3,"100",3910
"===",5841,"Backward Compatible?",1,"100",3847
"===",5841,"url",4,"",3842
"===",5841,"Category",1,"13099",3626
"===",5841,"Reviewing Work Group(s)",5,"13114",3628
"===",5841,"Resource(s)",5,"14070",3807
"===",5841,"Resource(s)",5,"14071",3807
"===",5841,"HTML Page",5,"100",3808
"===",5841,"Section number",4,"",3631
"===",5841,"Target release",8,"100",3632
"===",5841,"Agreed change",6,"",3633
"===",5841,"Reason",6,"",3634
"===",5841,"For WGM Review by",1,"100",3911
"===",5842,"Status",7,"13093",2415
"===",5842,"Ballot Resolution",1,"100",3969
"===",5842,"Pre-applied?",3,"100",3910
"===",5842,"Backward Compatible?",1,"100",3847
"===",5842,"url",4,"&lt;a href=",3842
"===",5842,"Category",1,"13097",3626
"===",5842,"Reviewing Work Group(s)",5,"13113",3628
"===",5842,"Resource(s)",5,"100",3807
"===",5842,"HTML Page",5,"14096",3808
"===",5842,"Section number",4,"",3631
"===",5842,"Target release",8,"100",3632
"===",5842,"Agreed change",6,"",3633
"===",5842,"Reason",6,"",3634
"===",5842,"For WGM Review by",1,"100",3911
"===",5843,"Status",7,"13093",2415
"===",5843,"Ballot Resolution",1,"100",3969
"===",5843,"Pre-applied?",3,"100",3910
"===",5843,"Backward Compatible?",1,"100",3847
"===",5843,"url",4,"&lt;a href=",3842
"===",5843,"Category",1,"13098",3626
"===",5843,"Reviewing Work Group(s)",5,"14030",3628
"===",5843,"Resource(s)",5,"100",3807
"===",5843,"HTML Page",5,"14134",3808
"===",5843,"Section number",4,"",3631
"===",5843,"Target release",8,"100",3632
"===",5843,"Agreed change",6,"",3633
"===",5843,"Reason",6,"",3634
"===",5843,"For WGM Review by",1,"100",3911
"===",5844,"Status",7,"14137",2415
"===",5844,"Ballot Resolution",1,"100",3969
"===",5844,"Pre-applied?",3,"100",3910
"===",5844,"Backward Compatible?",1,"100",3847
"===",5844,"url",4,"&lt;a href=",3842
"===",5844,"Category",1,"13099",3626
"===",5844,"Reviewing Work Group(s)",5,"14030",3628
"===",5844,"Resource(s)",5,"100",3807
"===",5844,"HTML Page",5,"14694",3808
"===",5844,"Section number",4,"",3631
"===",5844,"Target release",8,"100",3632
"===",5844,"Agreed change",6,"",3633
"===",5844,"Reason",6,"",3634
"===",5844,"For WGM Review by",1,"100",3911
"===",5845,"Status",7,"13096",2415
"===",5845,"Ballot Resolution",1,"100",3969
"===",5845,"Pre-applied?",3,"100",3910
"===",5845,"Backward Compatible?",1,"100",3847
"===",5845,"url",4,"&lt;a href=",3842
"===",5845,"Category",1,"13099",3626
"===",5845,"Reviewing Work Group(s)",5,"13113",3628
"===",5845,"Resource(s)",5,"100",3807
"===",5845,"HTML Page",5,"14096",3808
"===",5845,"Section number",4,"1.20.2.14",3631
"===",5845,"Target release",8,"100",3632
"===",5845,"Agreed change",6,"",3633
"===",5845,"Reason",6,"",3634
"===",5845,"For WGM Review by",1,"100",3911
"===",5846,"Status",7,"13091",2415
"===",5846,"Ballot Resolution",1,"100",3969
"===",5846,"Pre-applied?",3,"100",3910
"===",5846,"Backward Compatible?",1,"100",3847
"===",5846,"url",4,"&lt;a href=",3842
"===",5846,"Category",1,"13097",3626
"===",5846,"Reviewing Work Group(s)",5,"13117",3628
"===",5846,"Resource(s)",5,"14063",3807
"===",5846,"HTML Page",5,"100",3808
"===",5846,"Section number",4,"4.15.6",3631
"===",5846,"Target release",8,"100",3632
"===",5846,"Agreed change",6,"",3633
"===",5846,"Reason",6,"",3634
"===",5846,"For WGM Review by",1,"100",3911
"===",5847,"Status",7,"13096",2415
"===",5847,"Ballot Resolution",1,"100",3969
"===",5847,"Pre-applied?",3,"100",3910
"===",5847,"Backward Compatible?",1,"100",3847
"===",5847,"url",4,"&lt;a href=",3842
"===",5847,"Category",1,"14635",3626
"===",5847,"Reviewing Work Group(s)",5,"13117",3628
"===",5847,"Reviewing Work Group(s)",5,"13113",3628
"===",5847,"Resource(s)",5,"14063",3807
"===",5847,"HTML Page",5,"14118",3808
"===",5847,"Section number",4,"4.15.6",3631
"===",5847,"Target release",8,"100",3632
"===",5847,"Agreed change",6,"",3633
"===",5847,"Reason",6,"",3634
"===",5847,"For WGM Review by",1,"14711",3911
"===",5849,"Status",7,"13096",2415
"===",5849,"Ballot Resolution",1,"100",3969
"===",5849,"Pre-applied?",3,"100",3910
"===",5849,"Backward Compatible?",1,"100",3847
"===",5849,"url",4,"",3842
"===",5849,"Category",1,"13099",3626
"===",5849,"Reviewing Work Group(s)",5,"13114",3628
"===",5849,"Resource(s)",5,"14046",3807
"===",5849,"HTML Page",5,"100",3808
"===",5849,"Section number",4,"",3631
"===",5849,"Target release",8,"100",3632
"===",5849,"Agreed change",6,"",3633
"===",5849,"Reason",6,"",3634
"===",5849,"For WGM Review by",1,"100",3911
"===",5850,"Status",7,"15348",2415
"===",5850,"Ballot Resolution",1,"100",3969
"===",5850,"Pre-applied?",3,"100",3910
"===",5850,"Backward Compatible?",1,"100",3847
"===",5850,"url",4,"",3842
"===",5850,"Category",1,"13098",3626
"===",5850,"Reviewing Work Group(s)",5,"13116",3628
"===",5850,"Resource(s)",5,"14648",3807
"===",5850,"HTML Page",5,"100",3808
"===",5850,"Section number",4,"",3631
"===",5850,"Target release",8,"100",3632
"===",5850,"Agreed change",6,"",3633
"===",5850,"Reason",6,"",3634
"===",5850,"For WGM Review by",1,"100",3911
"===",5851,"Status",7,"13093",2415
"===",5851,"Ballot Resolution",1,"15334",3969
"===",5851,"Pre-applied?",3,"14633",3910
"===",5851,"Backward Compatible?",1,"100",3847
"===",5851,"url",4,"&lt;a href=&quot;http://hl7-fhir.github.io/elementdefinition.html#ElementDefinition&quot;&gt;http://hl7-fhir.github.io/elementdefinition.html#ElementDefinition&lt;/a&gt;",3842
"===",5851,"Category",1,"13098",3626
"===",5851,"Reviewing Work Group(s)",5,"13108",3628
"===",5851,"Resource(s)",5,"100",3807
"===",5851,"HTML Page",5,"14096",3808
"===",5851,"Section number",4,"",3631
"===",5851,"Target release",8,"100",3632
"===",5851,"Agreed change",6,"&lt;p&gt;
add &amp;#39;string&amp;#39; to the description - svn revision 4611&lt;/p&gt;

&lt;p&gt;
2015/03/19 MnM/FHIR Block Vote: Austin/Gordy 5-0-0&lt;/p&gt;
",3633
"===",5851,"Reason",6,"",3634
"===",5851,"For WGM Review by",1,"100",3911
"===",5852,"Status",7,"13096",2415
"===",5852,"Ballot Resolution",1,"100",3969
"===",5852,"Pre-applied?",3,"100",3910
"===",5852,"Backward Compatible?",1,"100",3847
"===",5852,"url",4,"&lt;a href=",3842
"===",5852,"Category",1,"14635",3626
"===",5852,"Reviewing Work Group(s)",5,"13114",3628
"===",5852,"Resource(s)",5,"15383",3807
"===",5852,"HTML Page",5,"14118",3808
"===",5852,"Section number",4,"4.2",3631
"===",5852,"Target release",8,"100",3632
"===",5852,"Agreed change",6,"",3633
"===",5852,"Reason",6,"",3634
"===",5852,"For WGM Review by",1,"100",3911
"===",5853,"Status",7,"13093",2415
"===",5853,"Ballot Resolution",1,"15334",3969
"===",5853,"Pre-applied?",3,"14633",3910
"===",5853,"Backward Compatible?",1,"14308",3847
"===",5853,"url",4,"",3842
"===",5853,"Category",1,"13099",3626
"===",5853,"Reviewing Work Group(s)",5,"13114",3628
"===",5853,"Resource(s)",5,"14068",3807
"===",5853,"HTML Page",5,"100",3808
"===",5853,"Section number",4,"",3631
"===",5853,"Target release",8,"100",3632
"===",5853,"Agreed change",6,"&lt;p&gt;3/12/2015 OO &amp;nbsp;Working group meeting block vote:&lt;/p&gt;

&lt;p&gt;add Range datatype to choice of .value{x]&lt;/p&gt;

&lt;p&gt;Eric Haas, Rob Hausam, no further discussion, against: 0, abstain: 10, in favor: 10&lt;/p&gt;

&lt;p&gt;&amp;nbsp;&lt;/p&gt;
",3633
"===",5853,"Reason",6,"&lt;p&gt;see below&lt;/p&gt;
",3634
"===",5853,"For WGM Review by",1,"100",3911
"===",5854,"Status",7,"13093",2415
"===",5854,"Ballot Resolution",1,"15334",3969
"===",5854,"Pre-applied?",3,"14633",3910
"===",5854,"Backward Compatible?",1,"100",3847
"===",5854,"url",4,"",3842
"===",5854,"Category",1,"13099",3626
"===",5854,"Reviewing Work Group(s)",5,"13114",3628
"===",5854,"Resource(s)",5,"14068",3807
"===",5854,"HTML Page",5,"100",3808
"===",5854,"Section number",4,"",3631
"===",5854,"Target release",8,"100",3632
"===",5854,"Agreed change",6,"&lt;p&gt;3/12/2015 OO &amp;nbsp;Working group call block vote:&lt;/p&gt;

&lt;p&gt;add concepts of Draft and Cancelled to DiagnosticOrder.status value set&lt;/p&gt;

&lt;p&gt;&amp;nbsp; Draft: the request is in preliminary form prior to being sent&lt;/p&gt;

&lt;p&gt;&amp;nbsp;Cancelled: the request has been withdrawn&lt;/p&gt;

&lt;p&gt;preapplied see:&amp;nbsp;&lt;a href=&quot;http://hl7-fhir.github.io/diagnostic-order-status.html&quot;&gt;http://hl7-fhir.github.io/diagnostic-order-status.html&lt;/a&gt;&lt;/p&gt;

&lt;p&gt;Eric Haas, Rob Hausam, no further discussion, against: 0, abstain: 10, in favor: 10&lt;/p&gt;
",3633
"===",5854,"Reason",6,"&lt;p&gt;see below&lt;/p&gt;
",3634
"===",5854,"For WGM Review by",1,"100",3911
"===",5855,"Status",7,"13091",2415
"===",5855,"Ballot Resolution",1,"100",3969
"===",5855,"Pre-applied?",3,"100",3910
"===",5855,"Backward Compatible?",1,"100",3847
"===",5855,"url",4,"&lt;a href=",3842
"===",5855,"Category",1,"13099",3626
"===",5855,"Reviewing Work Group(s)",5,"100",3628
"===",5855,"Resource(s)",5,"14657",3807
"===",5855,"HTML Page",5,"100",3808
"===",5855,"Section number",4,"",3631
"===",5855,"Target release",8,"100",3632
"===",5855,"Agreed change",6,"&lt;p&gt;
3/19/15 PC WG&lt;/p&gt;

&lt;p&gt;
Motion: &amp;nbsp;To the goal resource, add an outcome 0..* as a choice of codeable concept&amp;nbsp;or as reference to observation. &amp;nbsp;&lt;/p&gt;

&lt;p&gt;
Move: Lloyd/Viet &amp;nbsp; &amp;nbsp; Abstain - 0, Neg - 0, Approve - 9&lt;/p&gt;

&lt;p&gt;
see also 5148&lt;/p&gt;
",3633
"===",5855,"Reason",6,"",3634
"===",5855,"For WGM Review by",1,"100",3911
"===",5856,"Status",7,"14137",2415
"===",5856,"Ballot Resolution",1,"100",3969
"===",5856,"Pre-applied?",3,"100",3910
"===",5856,"Backward Compatible?",1,"100",3847
"===",5856,"url",4,"&lt;a href=",3842
"===",5856,"Category",1,"13097",3626
"===",5856,"Reviewing Work Group(s)",5,"13108",3628
"===",5856,"Resource(s)",5,"14077",3807
"===",5856,"HTML Page",5,"100",3808
"===",5856,"Section number",4,"",3631
"===",5856,"Target release",8,"100",3632
"===",5856,"Agreed change",6,"",3633
"===",5856,"Reason",6,"",3634
"===",5856,"For WGM Review by",1,"100",3911
"===",5857,"Status",7,"13093",2415
"===",5857,"Ballot Resolution",1,"100",3969
"===",5857,"Pre-applied?",3,"100",3910
"===",5857,"Backward Compatible?",1,"100",3847
"===",5857,"url",4,"&lt;a href=",3842
"===",5857,"Category",1,"13097",3626
"===",5857,"Reviewing Work Group(s)",5,"13108",3628
"===",5857,"Resource(s)",5,"100",3807
"===",5857,"HTML Page",5,"14119",3808
"===",5857,"Section number",4,"",3631
"===",5857,"Target release",8,"100",3632
"===",5857,"Agreed change",6,"",3633
"===",5857,"Reason",6,"",3634
"===",5857,"For WGM Review by",1,"100",3911
"===",5858,"Status",7,"13096",2415
"===",5858,"Ballot Resolution",1,"100",3969
"===",5858,"Pre-applied?",3,"100",3910
"===",5858,"Backward Compatible?",1,"100",3847
"===",5858,"url",4,"",3842
"===",5858,"Category",1,"13099",3626
"===",5858,"Reviewing Work Group(s)",5,"13114",3628
"===",5858,"Resource(s)",5,"14086",3807
"===",5858,"HTML Page",5,"100",3808
"===",5858,"Section number",4,"4.26",3631
"===",5858,"Target release",8,"100",3632
"===",5858,"Agreed change",6,"",3633
"===",5858,"Reason",6,"",3634
"===",5858,"For WGM Review by",1,"14708",3911
"===",5859,"Status",7,"13096",2415
"===",5859,"Ballot Resolution",1,"100",3969
"===",5859,"Pre-applied?",3,"100",3910
"===",5859,"Backward Compatible?",1,"100",3847
"===",5859,"url",4,"",3842
"===",5859,"Category",1,"13099",3626
"===",5859,"Reviewing Work Group(s)",5,"13114",3628
"===",5859,"Resource(s)",5,"14086",3807
"===",5859,"HTML Page",5,"100",3808
"===",5859,"Section number",4,"",3631
"===",5859,"Target release",8,"100",3632
"===",5859,"Agreed change",6,"",3633
"===",5859,"Reason",6,"",3634
"===",5859,"For WGM Review by",1,"14708",3911
"===",5860,"Status",7,"13096",2415
"===",5860,"Ballot Resolution",1,"100",3969
"===",5860,"Pre-applied?",3,"100",3910
"===",5860,"Backward Compatible?",1,"100",3847
"===",5860,"url",4,"&lt;a href=",3842
"===",5860,"Category",1,"13099",3626
"===",5860,"Reviewing Work Group(s)",5,"13108",3628
"===",5860,"Resource(s)",5,"14638",3807
"===",5860,"HTML Page",5,"14685",3808
"===",5860,"Section number",4,"6.8.3",3631
"===",5860,"Target release",8,"100",3632
"===",5860,"Agreed change",6,"",3633
"===",5860,"Reason",6,"",3634
"===",5860,"For WGM Review by",1,"100",3911
"===",5861,"Status",7,"13096",2415
"===",5861,"Ballot Resolution",1,"100",3969
"===",5861,"Pre-applied?",3,"100",3910
"===",5861,"Backward Compatible?",1,"100",3847
"===",5861,"url",4,"",3842
"===",5861,"Category",1,"13098",3626
"===",5861,"Reviewing Work Group(s)",5,"13117",3628
"===",5861,"Resource(s)",5,"14064",3807
"===",5861,"Resource(s)",5,"14065",3807
"===",5861,"HTML Page",5,"100",3808
"===",5861,"Section number",4,"",3631
"===",5861,"Target release",8,"100",3632
"===",5861,"Agreed change",6,"",3633
"===",5861,"Reason",6,"",3634
"===",5861,"For WGM Review by",1,"100",3911
"===",5862,"Status",7,"13096",2415
"===",5862,"Ballot Resolution",1,"100",3969
"===",5862,"Pre-applied?",3,"100",3910
"===",5862,"Backward Compatible?",1,"100",3847
"===",5862,"url",4,"&lt;a href=",3842
"===",5862,"Category",1,"13099",3626
"===",5862,"Reviewing Work Group(s)",5,"14030",3628
"===",5862,"Resource(s)",5,"100",3807
"===",5862,"HTML Page",5,"100",3808
"===",5862,"Section number",4,"",3631
"===",5862,"Target release",8,"100",3632
"===",5862,"Agreed change",6,"",3633
"===",5862,"Reason",6,"",3634
"===",5862,"For WGM Review by",1,"100",3911
"===",5863,"Status",7,"13096",2415
"===",5863,"Ballot Resolution",1,"100",3969
"===",5863,"Pre-applied?",3,"14633",3910
"===",5863,"Backward Compatible?",1,"100",3847
"===",5863,"url",4,"&lt;a href=",3842
"===",5863,"Category",1,"13098",3626
"===",5863,"Reviewing Work Group(s)",5,"13108",3628
"===",5863,"Resource(s)",5,"14638",3807
"===",5863,"HTML Page",5,"14117",3808
"===",5863,"Section number",4,"1.16.0.2",3631
"===",5863,"Target release",8,"100",3632
"===",5863,"Agreed change",6,"",3633
"===",5863,"Reason",6,"",3634
"===",5863,"For WGM Review by",1,"100",3911
"===",5866,"Status",7,"13093",2415
"===",5866,"Ballot Resolution",1,"15334",3969
"===",5866,"Pre-applied?",3,"14633",3910
"===",5866,"Backward Compatible?",1,"100",3847
"===",5866,"url",4,"http://hl7-fhir.github.io/resource-operations.html",3842
"===",5866,"Category",1,"13099",3626
"===",5866,"Reviewing Work Group(s)",5,"13108",3628
"===",5866,"Resource(s)",5,"15345",3807
"===",5866,"HTML Page",5,"14688",3808
"===",5866,"Section number",4,"",3631
"===",5866,"Target release",8,"100",3632
"===",5866,"Agreed change",6,"&lt;p&gt;
split them as requested (already applied)&lt;/p&gt;

&lt;p&gt;
2015/03/19 MnM/FHIR Block Vote: Austin/Gordy 5-0-0&lt;/p&gt;
",3633
"===",5866,"Reason",6,"",3634
"===",5866,"For WGM Review by",1,"100",3911
"===",5867,"Status",7,"13095",2415
"===",5867,"Ballot Resolution",1,"100",3969
"===",5867,"Pre-applied?",3,"14633",3910
"===",5867,"Backward Compatible?",1,"100",3847
"===",5867,"url",4,"http://hl7-fhir.github.io/resource-operations.html",3842
"===",5867,"Category",1,"14635",3626
"===",5867,"Reviewing Work Group(s)",5,"13108",3628
"===",5867,"Resource(s)",5,"100",3807
"===",5867,"HTML Page",5,"14688",3808
"===",5867,"Section number",4,"",3631
"===",5867,"Target release",8,"100",3632
"===",5867,"Agreed change",6,"",3633
"===",5867,"Reason",6,"",3634
"===",5867,"For WGM Review by",1,"100",3911
"===",5868,"Status",7,"13610",2415
"===",5868,"Ballot Resolution",1,"100",3969
"===",5868,"Pre-applied?",3,"100",3910
"===",5868,"Backward Compatible?",1,"100",3847
"===",5868,"url",4,"&lt;a href=",3842
"===",5868,"Category",1,"14635",3626
"===",5868,"Reviewing Work Group(s)",5,"13108",3628
"===",5868,"Resource(s)",5,"100",3807
"===",5868,"HTML Page",5,"14688",3808
"===",5868,"Section number",4,"",3631
"===",5868,"Target release",8,"100",3632
"===",5868,"Agreed change",6,"",3633
"===",5868,"Reason",6,"",3634
"===",5868,"For WGM Review by",1,"100",3911
"===",5869,"Status",7,"13096",2415
"===",5869,"Ballot Resolution",1,"100",3969
"===",5869,"Pre-applied?",3,"100",3910
"===",5869,"Backward Compatible?",1,"100",3847
"===",5869,"url",4,"",3842
"===",5869,"Category",1,"14635",3626
"===",5869,"Reviewing Work Group(s)",5,"13108",3628
"===",5869,"Resource(s)",5,"100",3807
"===",5869,"HTML Page",5,"14112",3808
"===",5869,"Section number",4,"",3631
"===",5869,"Target release",8,"100",3632
"===",5869,"Agreed change",6,"",3633
"===",5869,"Reason",6,"",3634
"===",5869,"For WGM Review by",1,"100",3911
"===",5870,"Status",7,"13096",2415
"===",5870,"Ballot Resolution",1,"100",3969
"===",5870,"Pre-applied?",3,"100",3910
"===",5870,"Backward Compatible?",1,"100",3847
"===",5870,"url",4,"",3842
"===",5870,"Category",1,"13099",3626
"===",5870,"Reviewing Work Group(s)",5,"13108",3628
"===",5870,"Resource(s)",5,"14032",3807
"===",5870,"HTML Page",5,"100",3808
"===",5870,"Section number",4,"",3631
"===",5870,"Target release",8,"100",3632
"===",5870,"Agreed change",6,"",3633
"===",5870,"Reason",6,"",3634
"===",5870,"For WGM Review by",1,"100",3911
"===",5871,"Status",7,"13093",2415
"===",5871,"Ballot Resolution",1,"15335",3969
"===",5871,"Pre-applied?",3,"14633",3910
"===",5871,"Backward Compatible?",1,"100",3847
"===",5871,"url",4,"&lt;a href=",3842
"===",5871,"Category",1,"13098",3626
"===",5871,"Reviewing Work Group(s)",5,"13113",3628
"===",5871,"Resource(s)",5,"100",3807
"===",5871,"HTML Page",5,"14096",3808
"===",5871,"Section number",4,"",3631
"===",5871,"Target release",8,"100",3632
"===",5871,"Agreed change",6,"&lt;p&gt;
update description svn revision 4536&lt;/p&gt;

&lt;p&gt;
2015/03/19 MnM/FHIR Block Vote: Austin/Gordy 5-0-0&lt;/p&gt;
",3633
"===",5871,"Reason",6,"",3634
"===",5871,"For WGM Review by",1,"100",3911
"===",5872,"Status",7,"13096",2415
"===",5872,"Ballot Resolution",1,"100",3969
"===",5872,"Pre-applied?",3,"100",3910
"===",5872,"Backward Compatible?",1,"100",3847
"===",5872,"url",4,"",3842
"===",5872,"Category",1,"13099",3626
"===",5872,"Reviewing Work Group(s)",5,"13108",3628
"===",5872,"Resource(s)",5,"14646",3807
"===",5872,"Resource(s)",5,"14069",3807
"===",5872,"HTML Page",5,"100",3808
"===",5872,"Section number",4,"",3631
"===",5872,"Target release",8,"100",3632
"===",5872,"Agreed change",6,"",3633
"===",5872,"Reason",6,"",3634
"===",5872,"For WGM Review by",1,"100",3911
"===",5873,"Status",7,"13096",2415
"===",5873,"Ballot Resolution",1,"100",3969
"===",5873,"Pre-applied?",3,"100",3910
"===",5873,"Backward Compatible?",1,"100",3847
"===",5873,"url",4,"",3842
"===",5873,"Category",1,"13099",3626
"===",5873,"Reviewing Work Group(s)",5,"13125",3628
"===",5873,"Resource(s)",5,"14051",3807
"===",5873,"HTML Page",5,"100",3808
"===",5873,"Section number",4,"",3631
"===",5873,"Target release",8,"100",3632
"===",5873,"Agreed change",6,"",3633
"===",5873,"Reason",6,"",3634
"===",5873,"For WGM Review by",1,"100",3911
"===",5874,"Status",7,"13093",2415
"===",5874,"Ballot Resolution",1,"15334",3969
"===",5874,"Pre-applied?",3,"14633",3910
"===",5874,"Backward Compatible?",1,"100",3847
"===",5874,"url",4,"",3842
"===",5874,"Category",1,"13099",3626
"===",5874,"Reviewing Work Group(s)",5,"14030",3628
"===",5874,"Resource(s)",5,"100",3807
"===",5874,"HTML Page",5,"14693",3808
"===",5874,"Section number",4,"",3631
"===",5874,"Target release",8,"100",3632
"===",5874,"Agreed change",6,"&lt;p&gt;
Display data type of the extension in hierarchy view&lt;/p&gt;

&lt;p&gt;
svn revision 4557&lt;/p&gt;

&lt;p&gt;
2015/03/19 MnM/FHIR Block Vote: Austin/Gordy 5-0-0&lt;/p&gt;
",3633
"===",5874,"Reason",6,"",3634
"===",5874,"For WGM Review by",1,"100",3911
"===",5875,"Status",7,"13091",2415
"===",5875,"Ballot Resolution",1,"100",3969
"===",5875,"Pre-applied?",3,"100",3910
"===",5875,"Backward Compatible?",1,"100",3847
"===",5875,"url",4,"",3842
"===",5875,"Category",1,"13098",3626
"===",5875,"Reviewing Work Group(s)",5,"14030",3628
"===",5875,"Resource(s)",5,"100",3807
"===",5875,"HTML Page",5,"14693",3808
"===",5875,"Section number",4,"",3631
"===",5875,"Target release",8,"100",3632
"===",5875,"Agreed change",6,"",3633
"===",5875,"Reason",6,"",3634
"===",5875,"For WGM Review by",1,"100",3911
"===",5876,"Status",7,"15348",2415
"===",5876,"Ballot Resolution",1,"100",3969
"===",5876,"Pre-applied?",3,"100",3910
"===",5876,"Backward Compatible?",1,"100",3847
"===",5876,"url",4,"",3842
"===",5876,"Category",1,"13099",3626
"===",5876,"Reviewing Work Group(s)",5,"13116",3628
"===",5876,"Resource(s)",5,"14033",3807
"===",5876,"HTML Page",5,"100",3808
"===",5876,"Section number",4,"",3631
"===",5876,"Target release",8,"100",3632
"===",5876,"Agreed change",6,"",3633
"===",5876,"Reason",6,"",3634
"===",5876,"For WGM Review by",1,"100",3911
"===",5877,"Status",7,"15348",2415
"===",5877,"Ballot Resolution",1,"15335",3969
"===",5877,"Pre-applied?",3,"100",3910
"===",5877,"Backward Compatible?",1,"100",3847
"===",5877,"url",4,"",3842
"===",5877,"Category",1,"13099",3626
"===",5877,"Reviewing Work Group(s)",5,"13125",3628
"===",5877,"Resource(s)",5,"14050",3807
"===",5877,"HTML Page",5,"100",3808
"===",5877,"Section number",4,"",3631
"===",5877,"Target release",8,"100",3632
"===",5877,"Agreed change",6,"&lt;p&gt;
update content to be a content[x] with either an attachment or a Resource pointer of type DocumentReference|Media&lt;/p&gt;

&lt;p&gt;
must be at least one content[x] --&amp;gt; 1..*&lt;/p&gt;

&lt;p&gt;
Note dropping Binary from DocumentManifest, as without some technical context explaining the Binary it is not sufficiently explained. Binary can be contained in either DocumentReference, Media, or Attachment to give this technical context.&lt;/p&gt;
",3633
"===",5877,"Reason",6,"&lt;p&gt;
Motion to accept with mod the request to add &amp;quot;Attachment&amp;quot; as an alternative type for content.&lt;/p&gt;
",3634
"===",5877,"For WGM Review by",1,"100",3911
"===",5878,"Status",7,"13093",2415
"===",5878,"Ballot Resolution",1,"15335",3969
"===",5878,"Pre-applied?",3,"100",3910
"===",5878,"Backward Compatible?",1,"100",3847
"===",5878,"url",4,"",3842
"===",5878,"Category",1,"13099",3626
"===",5878,"Reviewing Work Group(s)",5,"13125",3628
"===",5878,"Resource(s)",5,"14050",3807
"===",5878,"HTML Page",5,"100",3808
"===",5878,"Section number",4,"",3631
"===",5878,"Target release",8,"100",3632
"===",5878,"Agreed change",6,"&lt;p&gt;
add an&amp;nbsp; &amp;quot;DocumentManifest.related &amp;quot; 0..* with&lt;/p&gt;

&lt;p&gt;
* id as 0..1 of Identifier&lt;/p&gt;

&lt;p&gt;
* ref as 0..1 of Reference(Any)&lt;/p&gt;

&lt;p&gt;
Definition: Related identifiers or resources associated with, but not identifying, the document, such as an accession number, Order, or workflow identifier.&lt;/p&gt;

&lt;p&gt;
Comments: Other references can also include Order Numbers or resources, Referral Request Identifiers, XDS Workflow Instance Identifiers.&lt;/p&gt;

&lt;p&gt;
&lt;em&gt;DocumentManifest.related.id&lt;/em&gt;&lt;/p&gt;

&lt;p&gt;
Definition: An identifier related to the document.&lt;/p&gt;

&lt;p&gt;
Comment: If both &lt;em&gt;identifier &lt;/em&gt;and &lt;em&gt;resource &lt;/em&gt;are present, they shall&amp;nbsp;refer to the same entity.&lt;/p&gt;

&lt;p&gt;
&lt;em&gt;DocumentManifest.related.ref&lt;/em&gt;&lt;/p&gt;

&lt;p&gt;
Definition: A resource related to the document.&lt;/p&gt;

&lt;p&gt;
Comment: If both &lt;em&gt;id &lt;/em&gt;and &lt;em&gt;ref &lt;/em&gt;are present, they shall refer to the same entity.&lt;/p&gt;

&lt;p&gt;
--&lt;/p&gt;

&lt;p&gt;
Searchable by both id or ref&lt;/p&gt;

&lt;p&gt;
--&lt;/p&gt;

&lt;p&gt;
Shorten the definition of DocumentManifest.idenfier to &amp;quot;Other identifiers associated with the document or DocumentManifest (e.g. DocumentEntry.entryUUID)&amp;quot;&lt;/p&gt;

&lt;p&gt;
---&lt;/p&gt;

&lt;p&gt;
Remove comment from DocumentManifest.identifier definition&lt;/p&gt;

&lt;p&gt;
&amp;nbsp;&lt;/p&gt;
",3633
"===",5878,"Reason",6,"&lt;p&gt;
March 11, 2015, Rob Horn Motion, Didi Second, Passed 8/0/0&lt;br /&gt;
&amp;nbsp;&lt;/p&gt;
",3634
"===",5878,"For WGM Review by",1,"100",3911
"===",5879,"Status",7,"15348",2415
"===",5879,"Ballot Resolution",1,"15336",3969
"===",5879,"Pre-applied?",3,"100",3910
"===",5879,"Backward Compatible?",1,"100",3847
"===",5879,"url",4,"",3842
"===",5879,"Category",1,"13099",3626
"===",5879,"Reviewing Work Group(s)",5,"13125",3628
"===",5879,"Resource(s)",5,"14051",3807
"===",5879,"HTML Page",5,"100",3808
"===",5879,"Section number",4,"",3631
"===",5879,"Target release",8,"100",3632
"===",5879,"Agreed change",6,"",3633
"===",5879,"Reason",6,"&lt;p&gt;
Motion to reject. Use of Attachhment datatype seems very useful for DocumentReference.&lt;/p&gt;
",3634
"===",5879,"For WGM Review by",1,"100",3911
"===",5880,"Status",7,"13096",2415
"===",5880,"Ballot Resolution",1,"100",3969
"===",5880,"Pre-applied?",3,"100",3910
"===",5880,"Backward Compatible?",1,"100",3847
"===",5880,"url",4,"",3842
"===",5880,"Category",1,"13099",3626
"===",5880,"Reviewing Work Group(s)",5,"13108",3628
"===",5880,"Resource(s)",5,"100",3807
"===",5880,"HTML Page",5,"14694",3808
"===",5880,"Section number",4,"",3631
"===",5880,"Target release",8,"100",3632
"===",5880,"Agreed change",6,"",3633
"===",5880,"Reason",6,"",3634
"===",5880,"For WGM Review by",1,"100",3911
"===",5881,"Status",7,"13095",2415
"===",5881,"Ballot Resolution",1,"100",3969
"===",5881,"Pre-applied?",3,"100",3910
"===",5881,"Backward Compatible?",1,"100",3847
